idSport;Session;date;debut;details;fin;idLieu
19;FBL52;05/08/2024;21:00;Hommes, demi-finale (V25vsV27) - Match N°29;00:00;26
19;FBL53;06/08/2024;18:00;Femmes, demi-finale (V20vsV22) - Match N°24;21:00;26
19;FBL54;06/08/2024;21:00;Femmes, demi-finale (V19vsV21) - Match N°23;00:00;27
19;FBL55;08/08/2024;17:00;Hommes, médaille de bronze (RU29vsRU30) - Match N°31;20:00;25
19;FBL56;09/08/2024;15:00;Femmes, médaille de bronze (RU23vsRU24) - Match N°25;18:00;26
19;FBL57;09/08/2024;18:00;Hommes, médaille d'or (V29vsV30) - Match N°32;21:30:00;17
19;FBL58;10/08/2024;17:00;Femmes, médaille d'or (V23vs24) - Match N°26;20:30:00;17
21;GLF01;01/08/2024;09:00;Stroke Play individuel - hommes 1er tour;18:00;11
21;GLF02;02/08/2024;09:00;Stroke Play individuel - hommes 2e tour;18:00;11
21;GLF03;03/08/2024;09:00;Stroke Play individuel - hommes 3e tour;18:00;11
21;GLF04;04/08/2024;09:00;Stroke Play individuel - hommes 4e tour;18:30:00;11
21;GLF05;07/08/2024;09:00;Stroke Play individuel - femmes 1er tour;18:00;11
21;GLF06;08/08/2024;09:00;Stroke Play individuel - femmes 2e tour;18:00;11
21;GLF07;09/08/2024;09:00;Stroke Play individuel - femmes 3e tour;18:00;11
21;GLF08;10/08/2024;09:00;Stroke Play individuel - femmes 4e tour;18:30:00;11
22;GAR01;27/07/2024;11:00;Qualification - hommes;13:30:00;1
22;GAR02;27/07/2024;15:30:00;Qualification - hommes;18:00;1
22;GAR03;27/07/2024;20:00;Qualification - hommes;22:30:00;1
22;GAR04;28/07/2024;09:30:00;Qualification - femmes;13:20:00;1
22;GAR05;28/07/2024;14:50:00;Qualification - femmes;16:30:00;1
22;GAR06;28/07/2024;18:00;Qualification - femmes;19:40:00;1
22;GAR07;28/07/2024;21:10:00;Qualification - femmes;22:50:00;1
22;GAR08;29/07/2024;17:30:00;Compétition par équipes - hommes, finale;20:30:00;1
22;GAR09;30/07/2024;18:15:00;Compétition par équipes - femmes, finale;20:30:00;1
22;GAR10;31/07/2024;17:30:00;Concours multiple - hommes, finale;20:15:00;1
22;GAR11;01/08/2024;18:15:00;Concours multiple - femmes, finale;20:25:00;1
22;GAR12;03/08/2024;15:30:00;Finales par agrès - femmes/hommes;18:00;1
22;GAR13;04/08/2024;15:00;Finales par agrès - femmes/hommes;17:25:00;1
22;GAR14;05/08/2024;12:00;Finales par agrès - femmes/hommes;15:15:00;1
23;GRY01;08/08/2024;10:00;Concours multiple individuel, qualifications - rotation 1 sur 2;13:00;5
23;GRY02;08/08/2024;15:00;Concours multiple individuel, qualifications - rotation 2 sur 2;18:00;5
23;GRY03;09/08/2024;10:00;Concours général des ensembles, qualifications;12:30:00;5
23;GRY04;09/08/2024;14:30:00;Concours multiple individuel, finale;17:00;5
23;GRY05;10/08/2024;14:00;Concours général des ensembles, finale;15:45:00;5
23;GTR01;02/08/2024;12:00;"Femmes, qualifications
Femmes, finale";14:30:00;1
23;GTR02;02/08/2024;18:00;"Hommes, qualifications
Hommes, finale";20:30:00;1
24;WLF01;07/08/2024;15:00;61 kg - hommes;17:30:00;4
24;WLF02;07/08/2024;19:30:00;49 kg - femmes;22:00;4
24;WLF03;08/08/2024;15:00;59 kg - femmes;17:30:00;4
24;WLF04;08/08/2024;19:30:00;73 kg - hommes;22:00;4
24;WLF05;09/08/2024;15:00;89 kg - hommes ;17:30:00;4
24;WLF06;09/08/2024;19:30:00;71 kg - femmes;22:00;4
24;WLF07;10/08/2024;11:30:00;102 kg - hommes ;14:00;4
24;WLF08;10/08/2024;16:00;81 kg - femmes;18:30:00;4
24;WLF09;10/08/2024;20:30:00; +102 kg - hommes;23:00;4
24;WLF10;11/08/2024;11:30:00; +81 kg - femmes ;14:00;4
25;HBL01;25/07/2024;09:00;Femmes, tour préliminaire (2 matchs);12:30:00;4
25;HBL02;25/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:30:00;4
25;HBL03;25/07/2024;19:00;Femmes, tour préliminaire (2 matchs);22:30:00;4
25;HBL04;27/07/2024;09:00;Hommes, tour préliminaire (2 matchs);12:30:00;4
25;HBL05;27/07/2024;14:00;Hommes, tour préliminaire (2 matchs);17:30:00;4
25;HBL06;27/07/2024;19:00;Hommes, tour préliminaire (2 matchs);22:30:00;4
25;HBL07;28/07/2024;09:00;Femmes, tour préliminaire (2 matchs);12:30:00;4
25;HBL08;28/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:30:00;4
25;HBL09;28/07/2024;19:00;Femmes, tour préliminaire (2 matchs);22:30:00;4
25;HBL10;29/07/2024;09:00;Hommes, tour préliminaire (2 matchs);12:30:00;4
25;HBL11;29/07/2024;14:00;Hommes, tour préliminaire (2 matchs);17:30:00;4
25;HBL12;29/07/2024;19:00;Hommes, tour préliminaire (2 matchs);22:30:00;4
25;HBL13;30/07/2024;09:00;Femmes, tour préliminaire (2 matchs);12:30:00;4
25;HBL14;30/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:30:00;4
25;HBL15;30/07/2024;19:00;Femmes, tour préliminaire (2 matchs);22:30:00;4
25;HBL16;31/07/2024;09:00;Hommes, tour préliminaire (2 matchs);12:30:00;4
25;HBL17;31/07/2024;14:00;Hommes, tour préliminaire (2 matchs);17:30:00;4
25;HBL18;31/07/2024;19:00;Hommes, tour préliminaire (2 matchs);22:30:00;4
25;HBL19;01/08/2024;09:00;Femmes, tour préliminaire (2 matchs);12:30:00;4
25;HBL20;01/08/2024;14:00;Femmes, tour préliminaire (2 matchs);17:30:00;4
25;HBL21;01/08/2024;19:00;Femmes, tour préliminaire (2 matchs);22:30:00;4
25;HBL22;02/08/2024;09:00;Hommes, tour préliminaire (2 matchs);12:30:00;4
25;HBL23;02/08/2024;14:00;Hommes, tour préliminaire (2 matchs);17:30:00;4
25;HBL24;02/08/2024;19:00;Hommes, tour préliminaire (2 matchs);22:30:00;4
25;HBL25;03/08/2024;09:00;Femmes, tour préliminaire (2 matchs);12:30:00;4
25;HBL26;03/08/2024;14:00;Femmes, tour préliminaire (2 matchs);17:30:00;4
25;HBL27;03/08/2024;19:00;Femmes, tour préliminaire (2 matchs);22:30:00;4
25;HBL28;04/08/2024;09:00;Hommes, tour préliminaire (2 matchs);12:30:00;4
25;HBL29;04/08/2024;14:00;Hommes, tour préliminaire (2 matchs);17:30:00;4
25;HBL30;04/08/2024;19:00;Hommes, tour préliminaire (2 matchs);22:30:00;4
25;HBL31;06/08/2024;09:30:00;Femmes, quart de finale;11:30:00;32
25;HBL32;06/08/2024;13:30:00;Femmes, quart de finale;15:30:00;32
25;HBL33;06/08/2024;17:30:00;Femmes, quart de finale;19:30:00;32
25;HBL34;06/08/2024;21:30:00;Femmes, quart de finale;23:30:00;32
25;HBL35;07/08/2024;09:30:00;Hommes, quart de finale;11:30:00;32
25;HBL36;07/08/2024;13:30:00;Hommes, quart de finale;15:30:00;32
25;HBL37;07/08/2024;17:30:00;Hommes, quart de finale;19:30:00;32
25;HBL38;07/08/2024;21:30:00;Hommes, quart de finale;23:30:00;32
25;HBL39;08/08/2024;16:30:00;Femmes, demi-finale;18:30:00;32
25;HBL40;08/08/2024;21:30:00;Femmes, demi-finale;23:30:00;32
25;HBL41;09/08/2024;16:30:00;Hommes, demi-finale;18:30:00;32
25;HBL42;09/08/2024;21:30:00;Hommes, demi-finale;23:30:00;32
25;HBL43;10/08/2024;10:00;Femmes, match pour la médaille de bronze;12:00;32
25;HBL44;10/08/2024;15:00;Femmes, match pour la médaille d'or;17:30:00;32
25;HBL45;11/08/2024;09:00;Hommes, match pour la médaille de bronze;11:00;32
25;HBL46;11/08/2024;13:30:00;Hommes, match pour la médaille d'or;16:00;32
26;HOC01;27/07/2024;10:00;Hommes, éliminatoires (2 matchs);15:00;35
26;HOC02;27/07/2024;10:30:00;Hommes, éliminatoires (2 matchs);15:30:00;35
26;HOC03;27/07/2024;17:00;"Hommes, éliminatoires (1 match)
Femmes, éliminatoires (1 match)";22:00;35
26;HOC04;27/07/2024;17:30:00;"Hommes, éliminatoires (1 match)
Femmes, éliminatoires (1 match)";22:30:00;35
26;HOC05;28/07/2024;10:00;Femmes, éliminatoires (2 matchs);15:00;35
26;HOC06;28/07/2024;10:30:00;Femmes, éliminatoires (2 matchs);15:30:00;35
26;HOC07;28/07/2024;17:00;Hommes, éliminatoires (2 matchs);22:00;35
26;HOC08;28/07/2024;17:30:00;Hommes, éliminatoires (2 matchs);22:30:00;35
26;HOC09;29/07/2024;10:00;Hommes, éliminatoires (2 matchs);15:00;35
26;HOC10;29/07/2024;10:30:00;Femmes, éliminatoires (2 matchs);15:30:00;35
26;HOC11;29/07/2024;17:00;Femmes, éliminatoires (2 matchs);22:00;35
26;HOC12;29/07/2024;17:30:00;Femmes, éliminatoires (2 matchs);22:30:00;35
26;HOC13;30/07/2024;10:00;Hommes, éliminatoires (2 matchs);15:00;35
26;HOC14;30/07/2024;10:30:00;Hommes, éliminatoires (2 matchs);15:30:00;35
26;HOC15;30/07/2024;17:00;Hommes, éliminatoires (2 matchs);22:00;35
26;HOC16;31/07/2024;10:00;Femmes, éliminatoires (2 matchs);15:00;35
26;HOC17;31/07/2024;10:30:00;Femmes, éliminatoires (2 matchs);15:30:00;35
26;HOC18;31/07/2024;17:00;"Hommes, éliminatoires (1 match)
Femmes, éliminatoires (1 match)";22:00;35
26;HOC19;31/07/2024;17:30:00;"Hommes, éliminatoires (1 match)
Femmes, éliminatoires (1 match)";22:30:00;35
26;HOC20;01/08/2024;10:00;Hommes, éliminatoires (2 matchs);15:00;35
26;HOC21;01/08/2024;10:30:00;Hommes, éliminatoires (2 matchs);15:30:00;35
26;HOC22;01/08/2024;17:00;Femmes, éliminatoires (2 matchs);22:00;35
26;HOC23;01/08/2024;17:30:00;Femmes, éliminatoires (2 matchs);22:30:00;35
26;HOC24;02/08/2024;10:00;Femmes, éliminatoires (2 matchs);15:00;35
26;HOC25;02/08/2024;10:30:00;Hommes, éliminatoires (2 matchs);15:30:00;35
26;HOC26;02/08/2024;17:00;Hommes, éliminatoires (2 matchs);22:00;35
26;HOC27;02/08/2024;17:30:00;Hommes, éliminatoires (2 matchs);22:30:00;35
26;HOC28;03/08/2024;10:00;Femmes, éliminatoires (2 matchs);15:00;35
26;HOC29;03/08/2024;10:30:00;Femmes, éliminatoires (2 matchs);15:30:00;35
26;HOC30;03/08/2024;17:00;Femmes, éliminatoires (2 matchs);22:00;35
26;HOC31;04/08/2024;10:00;Hommes, quarts de finale (2 matchs);15:00;35
26;HOC32;04/08/2024;17:30:00;Hommes, quarts de finale (2 matchs);22:30:00;35
26;HOC33;05/08/2024;10:00;Femmes, quarts de finale (2 matchs);15:00;35
26;HOC34;05/08/2024;17:30:00;Femmes, quarts de finale (2 matchs);22:30:00;35
26;HOC35;06/08/2024;14:00;Hommes, demi-finale;16:00;35
26;HOC36;06/08/2024;19:00;Hommes, demi-finale;21:00;35
26;HOC37;07/08/2024;14:00;Femmes, demi-finale;16:00;35
26;HOC38;07/08/2024;19:00;Femmes, demi-finale;21:00;35
26;HOC39;08/08/2024;14:00;Hommes, match pour la médaille de bronze;16:00;35
26;HOC40;08/08/2024;19:00;Hommes, match pour la médaille d'or;21:30:00;35
26;HOC41;09/08/2024;14:00;Femmes, match pour la médaille de bronze;16:00;35
26;HOC42;09/08/2024;20:00;Femmes, match pour la médaille d'or;22:30:00;35
27;JUD01;27/07/2024;10:00;"-48 kg - femmes, éliminatoires
-60 kg - hommes, éliminatoires";14:00;2
27;JUD02;27/07/2024;16:00;"-48 kg - femmes, repêchages
-48 kg - femmes, demi-finales
-60 kg - hommes, repêchages
-60 kg - hommes, demi-finales
-48 kg - femmes, combats bronze
-48 kg - femmes, finale
-60 kg - hommes, combats bronze
-60 kg - hommes, finale";19:00;2
27;JUD03;28/07/2024;10:00;"-52 kg - femmes, éliminatoires
-66 kg - hommes, éliminatoires";14:00;2
27;JUD04;28/07/2024;16:00;"-66 kg - hommes, repêchages
-66 kg - hommes, demi-finales
-52 kg - femmes, repêchage
-52 kg - femmes, demi-finales
-66 kg - hommes, combats bronze
-66 kg - hommes, finale
-52 kg - femmes, combats bronze
-52 kg - femmes, finale";19:00;2
27;JUD05;29/07/2024;10:00;"-57 kg - femmes, éliminatoires
-73 kg - hommes, éliminatoires";14:00;2
27;JUD06;29/07/2024;16:00;"-57 kg - femmes, repêchages
-57 kg - femmes, demi-finales
-73 kg - hommes, repêchages
-73 kg - hommes, demi-finales
-57 kg - femmes, combats bronze
-57 kg - femmes, finale
-73 kg - hommes, combats bronze
-73 kg - hommes, finale";19:00;2
27;JUD07;30/07/2024;10:00;"-63 kg - femmes, éliminatoires
-81 kg - hommes, éliminatoires";14:00;2
27;JUD08;30/07/2024;16:00;"-81 kg - hommes, repêchages
-81 kg - hommes, demi-finales
-63 kg - femmes, repêchage
-63 kg - femmes, demi-finales
-81 kg - hommes, combats bronze
-81 kg - hommes, finale
-63 kg - femmes, combats bronze
-63 kg - femmes, finale";19:00;2
27;JUD09;31/07/2024;10:00;"-70 kg - femmes, éliminatoires
-90 kg - hommes, éliminatoires";14:00;2
27;JUD10;31/07/2024;16:00;"-70 kg - femmes, repêchages
-70 kg - femmes, demi-finales
-90 kg - hommes, repêchages
-90 kg - hommes, demi-finales
-70 kg - femmes, combats bronze
-70 kg - femmes, finale
-90 kg - hommes, combats bronze
-90 kg - hommes, finale";19:00;2
27;JUD11;01/08/2024;10:00;"-78 kg - femmes, éliminatoires
-100 kg - hommes, éliminatoires";14:00;2
27;JUD12;01/08/2024;16:00;"-100 kg - hommes, repêchages
-100 kg - hommes, demi-finales
-78 kg - femmes, repêchage
-78 kg - femmes, demi-finales
-100 kg - hommes, combats bronze
-100 kg - hommes, finale
-78 kg - femmes, combats bronze
-78 kg - femmes, finale";19:00;2
27;JUD13;02/08/2024;10:00;"+78 kg - femmes, éliminatoires
+100 kg - hommes, éliminatoires";14:00;2
27;JUD14;02/08/2024;16:00;"+78 kg - femmes, repêchages
+78 kg - femmes, demi-finales
+100 kg - hommes, repêchages
+100 kg - hommes, demi-finales
+78 kg - femmes, combats bronze
+78 kg - femmes, finale
+100 kg - hommes, combats bronze
+100 kg - hommes, finale";19:00;2
27;JUD15;03/08/2024;08:00;"Equipe mixte, éliminatoires
Equipe mixte, repêchages
Equipe mixte, demi-finales";14:00;2
27;JUD16;03/08/2024;16:00;"Equipe mixte, combats bronze
Equipe mixte, finale";19:00;2
28;WRE01;05/08/2024;15:00;"Lutte gréco-romaine, 60 kg - hommes, 8e de finale
Libre, 68 kg - femmes, 8e de finale
Lutte gréco-romaine, 130 kg - hommes,8e de finale
Lutte gréco-romaine, 60 kg - hommes, quarts de finale
Libre, 68 kg - femmes, quarts de finale
Lutte gréco-romaine, 130 kg - hommes, quarts de finale";17:00;2
28;WRE02;05/08/2024;21:00;"Lutte gréco-romaine, 60 kg - hommes, demi-finales
Lutte gréco-romaine, 130 kg - hommes, demi-finales
Libre, 68 kg - femmes, demi-finales";22:00;2
28;WRE03;06/08/2024;11:00;"Lutte gréco-romaine, 60 kg - hommes, repêchages
Libre, 68 kg - femmes, repêchages
Lutte gréco-romaine, 130 kg - hommes, repêchages
Lutte gréco-romaine, 77 kg - hommes, 8e de finale
Libre, 50 kg - femmes, 8e de finale
Lutte gréco-romaine, 97 kg - hommes,8e de finale
Lutte gréco-romaine, 77 kg - hommes, quarts de finale
Libre, 50 kg - femmes, quarts de finale
Lutte gréco-romaine, 97 kg - hommes, quarts de finale";13:30:00;2
28;WRE04;06/08/2024;18:15:00;"Lutte gréco-romaine, 77 kg - hommes, demi-finales
Lutte gréco-romaine, 97 kg - hommes, demi-finales
Libre, 50 kg - femmes, demi-finales
Lutte gréco-romaine, 60 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 60 kg - hommes, match pour la médaille d'or
Lutte gréco-romaine, 130 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 130 kg - hommes, match pour la médaille d'or
Libre, 68 kg - femmes, match pour les médailles de bronze
Libre, 68 kg - femmes, match pour la médaille d'or";22:00;2
28;WRE05;07/08/2024;11:00;"Lutte gréco-romaine, 77 kg - hommes, repêchages
Libre, 50 kg - femmes, repêchages
Lutte gréco-romaine, 97 kg - repêchages
Lutte gréco-romaine, 67 kg - hommes, 8e de finale
Libre, 53 kg - femmes, 8e de finale
Lutte gréco-romaine, 87 kg - hommes,8e de finale
Lutte gréco-romaine, 67 kg - hommes, quarts de finale
Libre, 53 kg - femmes, quarts de finale
Lutte gréco-romaine, 87 kg - hommes, quarts de finale";13:30:00;2
28;WRE07;08/08/2024;11:00;"Lutte gréco-romaine, 67 kg - hommes, repêchages
Libre, 53 kg - femmes, repêchages
Lutte gréco-romaine, 87 kg - repêchages
Libre, 57 kg - hommes, 8e de finale
Libre, 57 kg - femmes, 8e de finale
Libre, 86 kg - hommes,8e de finale
Libre, 57 kg - hommes, quarts de finale
Libre, 57 kg - femmes, quarts de finale
Libre, 86 kg - hommes, quarts de finale";13:30:00;2
28;WRE08;08/08/2024;18:15:00;"Libre, 57 kg - hommes, demi-finales
Libre, 86 kg - hommes, demi-finales
Libre, 57 kg - femmes, demi-finales
Lutte gréco-romaine, 67 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 67 kg - hommes, match pour la médaille d'or
Lutte gréco-romaine, 87 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 87 kg - hommes, match pour la médaille d'or
Libre, 53 kg - femmes, match pour les médailles de bronze
Libre, 53 kg - femmes, match pour la médaille d'or";22:00;2
28;WRE09;09/08/2024;11:00;"Libre, 57 kg - hommes, repêchages
Libre, 57 kg - femmes, repêchages
Libre, 86 kg - hommes, repêchages
Libre, 74 kg - hommes, 8e de finale
Libre, 62 kg - femmes, 8e de finale
Libre, 125 kg - hommes,8e de finale
Libre, 74 kg - hommes, quarts de finale
Libre, 62 kg - femmes, quarts de finale
Libre, 125 kg - hommes, quarts de finale";13:30:00;2
28;WRE10;09/08/2024;18:15:00;"Libre, 74 kg - hommes, demi-finales
Libre, 125 kg - hommes, demi-finales
Libre, 62 kg - femmes, demi-finales
Libre, 57 kg - hommes, match pour les médailles de bronze
Libre, 57 kg - hommes, match pour la médaille d'or
Libre, 86 kg - hommes, match pour les médailles de bronze
Libre, 86 kg - hommes, match pour la médaille d'or
Libre, 57 kg - femmes, match pour les médailles de bronze
Libre, 57 kg - femmes, match pour la médaille d'or";22:00;2
28;WRE11;10/08/2024;11:00;"Libre, 74 kg - hommes, repêchages
Libre, 62 kg - femmes, repêchages
Libre, 125 kg - hommes, repêchages
Libre, 65 kg - hommes, 8e de finale
Libre, 76 kg - femmes, 8e de finale
Libre, 97 kg - hommes, 8e de finale
Libre, 65 kg - hommes, quarts de finale
Libre, 76 kg - femmes,quarts de finale
Libre, 97 kg - hommes, quarts de finale";13:30:00;2
28;WRE12;10/08/2024;18:15:00;"Libre, 65 kg - hommes, demi-finales
Libre, 97 kg - hommes, demi-finales
Libre, 76 kg - femmes, demi-finales
Libre, 74 kg - hommes, match pour les médailles de bronze
Libre, 74 kg - hommes, match pour la médaille d'or
Libre, 125 kg - hommes, match pour les médailles de bronze
Libre, 125 kg - hommes, match pour la médaille d'or
Libre, 62 kg - femmes, match pour les médailles de bronze
Libre, 62 kg - femmes, match pour la médaille d'or";22:00;2
28;WRE13;11/08/2024;11:00;"Libre, 65 kg - hommes, repêchages
Libre, 76 kg - femmes, repêchages
Libre, 97 kg - hommes, repêchages
Libre, 65 kg - hommes, match pour les médailles de bronze
Libre, 65 kg - hommes, match pour la médaille d'or
Libre, 97 kg - hommes, match pour les médailles de bronze
Libre, 97 kg - hommes, match pour la médaille d'or
Libre, 76 kg - femmes, match pour les médailles de bronze
Libre, 76 kg - femmes, match pour la médaille d'or";14:30:00;2
28;WRE6;07/08/2024;18:15:00;"Lutte gréco-romaine, 67 kg - hommes, demi-finales
Lutte gréco-romaine, 87 kg - hommes, demi-finales
Libre, 53 kg - femmes, demi-finales
Lutte gréco-romaine, 77 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 77 kg - hommes, match pour la médaille d'or
Lutte gréco-romaine, 97 kg - hommes, match pour les médailles de bronze
Lutte gréco-romaine, 97 kg - hommes, match pour la médaille d'or
Libre, 50 kg - femmes, match pour les médailles de bronze
Libre, 50 kg - femmes, match pour la médaille d'or";22:00;2
29;SWM01;27/07/2024;11:00;"100 m papillon - femmes, séries
400 m nage libre - femmes, séries
100 m brasse - hommes, séries
400 m nage libre - hommes, séries
Relais 4x100 m nage libre - femmes, séries
Relais 4x100 m nage libre - hommes, séries";13:00;18
29;SWM02;27/07/2024;20:30:00;"100 m papillon - femmes, demi-finales
400 m nage libre - hommes, finale
400 m nage libre - femmes, finale
100 m brasse - hommes - demi-finales
Relais 4x100 m nage libre - femmes, finale
Relais 4x100 m nage libre - hommes, finale";22:30:00;18
29;SWM03;28/07/2024;11:00;"200 m nage libre - hommes, séries
400 m quatre nages individuel - hommes, séries
100 m brasse - femmes, séries
100 m dos - hommes, séries
200 m nage libre - femmes, séries";13:00;18
29;SWM04;28/07/2024;20:30:00;"400 m quatre nages individuel - hommes, finale
100 m papillon - femmes, finale
200 m nage libre - hommes, demi-finales
100 m brasse - femmes, demi-finales
100 m dos - hommes, demi-finales
100 m brasse - hommes, finale
200 m nage libre - femmes, demi-finales";22:30:00;18
29;SWM05;29/07/2024;11:00;"400 m quatre nages individuel - femmes, séries
100 m dos - femmes, séries
800 m nage libre - hommes, séries";13:00;18
29;SWM06;29/07/2024;20:30:00;"400 m quatre nages individuel - femmes, finale
200 m nage libre - hommes, finale
100 m dos - femmes, demi-finales
100 m dos - hommes, finale
100 m brasse - femmes, finale
200 m nage libre - femmes, finale";22:30:00;18
29;SWM07;30/07/2024;11:00;"200 m papillon - hommes, séries
100 m nage libre - hommes, séries
1 500 m nage libre - femmes, séries
100 m nage libre - femmes, séries
200 m brasse - hommes, séries
Relais 4x200 m nage libre - hommes, séries";13:00;18
29;SWM08;30/07/2024;20:30:00;"100 m nage libre - hommes, demi-finales
200 m papillon - hommes, demi-finales
100 m dos - femmes, finale
800 m nage libre - hommes, finale
100 m nage libre - femmes, demi-finales
200 m brasse - hommes, demi-finales
Relais 4x200 m nage libre - hommes, finale";22:30:00;18
29;SWM09;31/07/2024;11:00;"200 m brasse - femmes, séries
200 m dos - hommes, séries
200 m papillon - femmes, séries";13:00;18
29;SWM10;31/07/2024;20:30:00;"100 m nage libre - femmes, finale
200 m papillon - hommes, finale
200 m brasse - hommes, finale
1 500 m nage libre - femmes, finale
200 m dos - hommes, demi-finales
200 m brasse - femmes, demi-finales
200 m papillon - femmes, demi-finales
100 m nage libre - hommes, finale";22:30:00;18
29;SWM11;01/08/2024;11:00;"200 m dos - femmes, séries
50 m nage libre - hommes, séries
200 m quatre nages individuel - hommes, séries
Relais 4x200 m nage libre - femmes, séries";13:00;18
29;SWM12;01/08/2024;20:30:00;"200 m papillon - femmes, finale
200 m dos - hommes, finale
200 m dos - femmes, demi-finales
200 m brasse - femmes, finale
200 m quatre nages individuel - hommes, demi-finale
50 m nage libre - hommes, demi-finales
Relais 4x200 m nage libre - femmes, finale";22:30:00;18
29;SWM13;02/08/2024;11:00;"100 m papillon - hommes, séries
200 m quatre nages individuel - femmes, séries
800 m nage libre - femmes, séries
Relais 4x100 m quatre nages - mixte, séries";13:00;18
29;SWM14;02/08/2024;20:30:00;"50 m nage libre - hommes, finale
200 m dos - femmes, finale
200 m quatre nages individuel - hommes, finale
100 m papillon - hommes, demi-finales
200 m quatre nages individuel - femmes, demi-finale";22:30:00;18
29;SWM15;03/08/2024;11:00;"50 m nage libre - femmes, séries
1 500 m nage libre - hommes, séries
Relais 4x100 m quatre nages - hommes, séries
Relais 4x100 m quatre nages - femmes, séries";13:00;18
29;SWM16;03/08/2024;20:30:00;"100 m papillon - hommes, finale
50 m nage libre - femmes, demi-finales
200 m quatre nages individuel - femmes, finale
800 m nage libre - femmes, finale
Relais 4x100 m quatre nages - mixte, finale";22:30:00;18
29;SWM17;04/08/2024;18:30:00;"50 m nage libre - femmes, finale
1 500 m nage libre - hommes, finale
Relais 4x100 m quatre nages - hommes, finale
Relais 4x100 m quatre nages - femmes, finale";20:30:00;18
30;SWA01;05/08/2024;19:30:00;Épreuve d'équipe, programme technique;21:00;6
30;SWA02;06/08/2024;19:30:00;Épreuve d'équipe, programme libre;21:00;6
30;SWA03;07/08/2024;19:30:00;Épreuve d'équipe, programme acrobatique ;21:15:00;6
30;SWA04;09/08/2024;19:30:00;Épreuve de duo, programme technique;21:30:00;6
30;SWA05;10/08/2024;19:30:00;Épreuve de duo, programme libre ;22:00;6
30;OWS01;08/08/2024;07:30:00;10 km - femmes;10:30:00;19
30;OWS02;09/08/2024;07:30:00;10 km - hommes;10:30:00;19
44;MPN01;08/08/2024;11:00;"Épreuve d'escrime - hommes, tour de classement
Épreuve d'escrime - femmes, tour de classement";17:30:00;3
44;MPN02;09/08/2024;13:00;Hommes, demi-finales;19:00;8
44;MPN03;10/08/2024;09:30:00;Femmes, demi-finales;15:30:00;8
44;MPN04;10/08/2024;17:30:00;Hommes, finale;20:00;8
44;MPN05;11/08/2024;11:00;Femmes, finale;13:30:00;8
45;DIV01;27/07/2024;11:00;Tremplin 3 m synchronisé - femmes;12:00;6
45;DIV02;29/07/2024;11:00;Haut-vol 10 m synchronisé - hommes;12:00;6
45;DIV03;31/07/2024;11:00;Haut-vol 10 m synchronisé - femmes;12:00;6
45;DIV04;02/08/2024;11:00;Tremplin 3 m synchronisé - hommes;12:00;6
45;DIV05;05/08/2024;10:00;Haut-vol 10 m - femmes, éliminatoires;12:10:00;6
45;DIV06;05/08/2024;15:00;Haut-vol 10 m - femmes, demi-finale;17:00;6
45;DIV07;06/08/2024;10:00;Tremplin 3 m - hommes, éliminatoires;12:00;6
45;DIV08;06/08/2024;15:00;Haut-vol 10 m - femmes, finale;17:00;6
45;DIV09;07/08/2024;10:00;Tremplin 3 m - hommes, demi-finale;12:00;6
45;DIV10;07/08/2024;15:00;Tremplin 3 m - femmes, éliminatoires;17:00;6
45;DIV11;08/08/2024;10:00;Tremplin 3 m - femmes, demi-finale;12:00;6
45;DIV12;08/08/2024;15:00;Tremplin 3 m - hommes, finale;17:00;6
45;DIV13;09/08/2024;10:00;Haut-vol 10 m - hommes, éliminatoires;12:00;6
45;DIV14;09/08/2024;15:00;Tremplin 3 m - femmes, finale;17:00;6
45;DIV15;10/08/2024;10:00;Haut-vol 10 m - hommes, demi-finale;12:00;6
45;DIV16;10/08/2024;15:00;Haut-vol 10 m - hommes, finale;17:00;6
46;RU701;24/07/2024;15:30:00;Hommes, poules (12 matchs);22:00;24
46;RU702;25/07/2024;14:00;Hommes, poules (6 matchs);17:00;24
46;RU703;25/07/2024;20:00;"Hommes, placement 9-12 (2 matchs)
Hommes, quarts de finale (4 matchs)";23:00;24
46;RU704;27/07/2024;14:30:00;"Hommes, placement 5-8 (2 matchs)
Hommes, demi-finales (2 matchs)
Hommes, placement 11-12
Hommes, placement 9-10
Hommes, placement 7-8
Hommes, placement 5-6
Hommes, match pour la médaille de bronze
Hommes, match pour la médaille d'or";20:45:00;24
46;RU705;28/07/2024;15:30:00;Femmes, poules (12 matchs);22:00;24
46;RU706;29/07/2024;14:00;Femmes, poules (6 matchs);17:00;24
46;RU707;29/07/2024;20:00;"Femmes, placement 9-12 (2 matchs)
Femmes, quarts de finale (4 matchs)";23:00;24
